passage_number,passage_key,translation_run_id,profile_name,profile_label,is_focal,model,candidate_words,reference_words,bleu4,chrfpp,meteor,rouge_l,unigram_f1,trigram_f1,char_trigram_f1,word_edit_similarity,candidate_text,reference_text
9,xin-shi-wei-zhong-09,493,parallage_18_mnemonic_translation,Mnemonic Translation,false,gpt-5.5,82,32,0.07056376,0.40090437,0.51798079,0.38260870,0.38596491,0.20000000,0.34077079,0.24390244,"**Translation**

The heart may turn—and that is death.  
The heart may turn—and that is life.  
Death and life rest with Heaven;  
yet perhaps the losing of them, too, lies in the heart.

**Factual anchors**

- **心**: “heart,” also “mind” or inner seat of feeling and intent.  
- **厥**: uncertain here; may suggest a “turning,” “reversal,” or collapse/fainting, but could also function pronominally.  
- **死生在天**: “death and life are in Heaven,” i.e. under Heaven’s allotment or fate.  
- **失在心**: literally, “the loss/failing is in the heart.”","The heart-mind is what leads to death, the heart-mind is what leads to life.  Death and life rest with Heaven, yet perhaps their failure, too lies in the heart-mind."
9,xin-shi-wei-zhong-09,495,parallage_19_alliterative_mnemonic,Alliterative Mnemonic,false,gpt-5.5,91,32,0.03331710,0.29105971,0.40711623,0.25600000,0.30894309,0.05042017,0.24574669,0.15384615,"**Rhythmic translation**

Heart’s halt may be death;  
heart’s halt may be life.  
Death and life lie in Heaven—  
yet the failing, too, is in the heart.

**Factual anchors**

| Chinese | Literal range | Rendering here |
|---|---|---|
| 心 | heart; mind | “heart” |
| 厥 | reversal; collapse; fainting/cessation-like state; also uncertain in force here | “halt” |
| 為死 / 為生 | becomes/is death; becomes/is life | “may be death / may be life” |
| 死生在天 | death and life are in Heaven | “Death and life lie in Heaven” |
| 其亦失在心 | perhaps/also the loss, fault, or failing is in the heart | “yet the failing, too, is in the heart” |","The heart-mind is what leads to death, the heart-mind is what leads to life.  Death and life rest with Heaven, yet perhaps their failure, too lies in the heart-mind."
9,xin-shi-wei-zhong-09,497,parallage_20_rhyming_poetry,Rhyming Poetry,false,gpt-5.5,25,32,0.11046377,0.30544433,0.32658857,0.43333333,0.38596491,0.03773585,0.33600000,0.28125000,"**Poetic translation:**

Heart’s collapse—perhaps to death,  
Heart’s collapse—perhaps to breath.  
Death and life are Heaven’s part;  
Yet the loss may lie in heart.","The heart-mind is what leads to death, the heart-mind is what leads to life.  Death and life rest with Heaven, yet perhaps their failure, too lies in the heart-mind."
9,xin-shi-wei-zhong-09,499,parallage_memory_pack,Memory Pack,false,gpt-5.5,157,32,0.03992650,0.29111253,0.38203909,0.24338624,0.25396825,0.12972973,0.21002387,0.12738854,"### Translation

“The heart/mind: through it there is death; the heart/mind: through it there is life. Death and life rest with Heaven; yet the fault or loss, perhaps, also lies in the heart/mind.”

### Notes on uncertainty

- **心** can mean both “heart” and “mind”; here either or both may be intended.  
- **厥** is difficult here. I have read it as roughly “thereby / through it,” but it could also be taken more literally as “its” or “that.”  
- **失** may mean “loss,” “error,” “failure,” or “fault.”

---

### Memory aid — mnemonic rendering, not a critical translation

“Mind makes death; mind makes life. Heaven holds fate, but the heart may fail.”

### Memory aid — alliterative version, not a critical translation

“Heart brings harm; heart brings health. Heaven holds life and death, yet failing falls within the heart.”

### Memory aid — short rhyme, not a critical translation

“Heart may deal out death or breath;  
Heaven holds both life and death;  
Yet loss may start within the heart.”","The heart-mind is what leads to death, the heart-mind is what leads to life.  Death and life rest with Heaven, yet perhaps their failure, too lies in the heart-mind."
10,xin-shi-wei-zhong-10,501,classical_chinese_focal_scholarly,Focal Scholarly Translation,true,gpt-5.5,39,39,0.83346766,0.90388672,0.94846510,0.94871795,0.94871795,0.86486486,0.93557423,0.94871795,"Let rulers, dukes, marquises, kings, commoners, and ordinary people not pray only to spirits and Heaven for the preservation of their households to the end of their lives; let them also seek it from their [mind/heart] and body.","Let rulers, dukes, marquises, kings, commoners, and ordinary people not pray merely to ghosts and Heaven for the preservation of their households to the end of their lives. Let them also seek it from their [mind/heart] and body."
10,xin-shi-wei-zhong-10,503,parallage_01_diplomatic_literal,Diplomatic Literal,false,gpt-5.5,43,39,0.26387485,0.54905915,0.64861816,0.51219512,0.65853659,0.20512821,0.57865169,0.32558140,"Rulers, dukes, marquises, kings, commoners, plain people: let them not only pray to preserve the household and [last] to the end of the body/life to ghosts and Heaven; let them also pray for these to/in the [heart/mind] and the body.","Let rulers, dukes, marquises, kings, commoners, and ordinary people not pray merely to ghosts and Heaven for the preservation of their households to the end of their lives. Let them also seek it from their [mind/heart] and body."
10,xin-shi-wei-zhong-10,505,parallage_02_interlinear_gloss,Interlinear Gloss,false,gpt-5.5,262,39,0.05349639,0.31068055,0.51070051,0.18543046,0.22591362,0.11447811,0.21095335,0.09160305,"| character or short phrase | function | gloss | notes |
|---|---|---|---|
| 君 | noun, listed subject | ruler; lord | One item in a social/status list. |
| 公 | noun, listed subject | duke; high lord | Title/rank term. |
| 侯 | noun, listed subject | marquis | Title/rank term. |
| 王 | noun, listed subject | king | Title/rank term. |
| 庶人 | noun, listed subject | commoner | Non-elite person. |
| 平民 | noun, listed subject | ordinary people | Near-synonymous with 庶人; “the common populace.” |
| 其 | modal particle / possibly resumptive | let them; they should | Exhortative or jussive force before 毋. |
| 毋 | negative modal | not; do not | Prohibitive: “should not.” |
| 獨 | adverb | only; merely | Limits the following action. |
| 祈 | verb | pray; seek | With 於鬼與天, “pray to / seek from ghosts and Heaven.” |
| 保家 | object/purpose phrase | preserving the household/family | What is prayed for or sought. |
| 沒身 | object/purpose phrase | to the end of life; for one’s whole life | Literally “until the body is gone/ended”; exact nuance uncertain. |
| 於鬼與天 | prepositional phrase | from/to ghosts and Heaven | 於 after 祈 may mark the source/recipient of prayer. |
| 其 | modal particle | let them; they should | Repeated exhortative. |
| 亦 | adverb | also | Adds a second object/source of seeking. |
| 祈 | verb | pray; seek | Here perhaps less literal “pray,” more “seek,” because the following objects are mind/body. |
| 諸 | contraction | it in/from/to | Usually 之於: “it” + 於. Refers back to what is sought, likely protection/security. |
| [心]與身 | object of 於 in 諸 | [mind/heart] and body | [心] is bracketed in the source; treated as supplied or uncertain. |

Aligned gloss translation:

“Rulers, dukes, marquises, kings, commoners, and ordinary people—let them not merely pray/seek, for the preservation of the family and for life to its end, from ghosts and Heaven; let them also seek it in/from the [mind/heart] and the body.”","Let rulers, dukes, marquises, kings, commoners, and ordinary people not pray merely to ghosts and Heaven for the preservation of their households to the end of their lives. Let them also seek it from their [mind/heart] and body."
10,xin-shi-wei-zhong-10,507,parallage_03_syntax_scaffold,Syntax Scaffold,false,gpt-5.5,93,39,0.10945587,0.47041986,0.50426036,0.43609023,0.46969697,0.18750000,0.42176871,0.26881720,"Rulers, lords, marquises, kings, commoners, and ordinary people:  
let them not only [pray to ghosts and Heaven for [the preservation of the household] and [the completion of life / the body’s end]],  
but let them also [seek/pray for these things in [the heart/mind] and the body].

Syntax map:  
- 主題 Topic: 君、公、侯、王、庶人、平民 = “rulers, lords, marquises, kings, commoners, ordinary people”  
- 其毋獨 A: “let them not only A”  
  - A = 祈保家沒身於鬼與天 = “pray to ghosts and Heaven for preserving the household and ending/completing life”  
- 其亦 B: “let them also B”  
  - B = 祈諸[心]與身 = “seek/pray for them in/from [heart/mind] and body”","Let rulers, dukes, marquises, kings, commoners, and ordinary people not pray merely to ghosts and Heaven for the preservation of their households to the end of their lives. Let them also seek it from their [mind/heart] and body."
10,xin-shi-wei-zhong-10,509,parallage_04_minimal_inference,Minimal Inference,false,gpt-5.5,41,39,0.28982049,0.56579583,0.55526402,0.59259259,0.67500000,0.15789474,0.59078591,0.39024390,"Rulers, dukes, marquises, kings, commoners, and ordinary people: they should not only pray to ghosts/spirits and Heaven to preserve their households and last to life’s end; they should also seek/pray for this in the [heart/mind] and the body.","Let rulers, dukes, marquises, kings, commoners, and ordinary people not pray merely to ghosts and Heaven for the preservation of their households to the end of their lives. Let them also seek it from their [mind/heart] and body."
10,xin-shi-wei-zhong-10,511,parallage_05_scholarly_readable,Scholarly Readable,false,gpt-5.5,122,39,0.08206279,0.45553771,0.47334377,0.29629630,0.38509317,0.11464968,0.35876841,0.17213115,"### Translation

Rulers, dukes, marquises, kings, commoners, and ordinary people should not merely pray to ghosts and to Heaven that their households be preserved and that they may live out their lives; they should also seek this in the [heart/mind] and the body.

### Glossary

- **君、公、侯、王** — rulers and titled nobles/kings; the sequence is translated literally by rank/title.  
- **庶人、平民** — commoners, ordinary people.  
- **毋獨** — “should not only,” “must not merely.”  
- **祈** — to pray for; also possibly “to seek” or “to ask for” in a ritual or moral sense.  
- **保家** — to preserve/protect the household or family.  
- **沒身** — to the end of one’s life; literally “until the body is gone.”  
- **鬼與天** — ghosts/spirits and Heaven.  
- **[心]與身** — “[heart/mind] and body”; the brackets indicate that **心** is supplied or uncertain in the given text.","Let rulers, dukes, marquises, kings, commoners, and ordinary people not pray merely to ghosts and Heaven for the preservation of their households to the end of their lives. Let them also seek it from their [mind/heart] and body."
10,xin-shi-wei-zhong-10,513,parallage_06_smooth_idiomatic,Smooth Idiomatic,false,gpt-5.5,37,39,0.34935713,0.59554253,0.56942655,0.60526316,0.71052632,0.22222222,0.61797753,0.43589744,"Rulers, dukes, marquises, kings, commoners, and ordinary people should not merely pray to ghosts and Heaven to preserve their households and see them through life; they should also seek this in the [heart/mind] and the body.","Let rulers, dukes, marquises, kings, commoners, and ordinary people not pray merely to ghosts and Heaven for the preservation of their households to the end of their lives. Let them also seek it from their [mind/heart] and body."
10,xin-shi-wei-zhong-10,515,parallage_07_message_paraphrase,Message Paraphrase,false,gpt-5.5,174,39,0.04473549,0.33863648,0.47486117,0.21495327,0.26291080,0.03827751,0.26576140,0.10919540,"**Translation**

Whether rulers, dukes, marquises, kings, commoners, or ordinary people: they should not only pray to spirits and Heaven to keep their households safe and preserve them through life. They should also seek this in their own **[minds/hearts]** and bodies.

**Anchor notes**

1. **君、公、侯、王** → “rulers, dukes, marquises, kings”; titles are kept broad, without adding a specific political setting.  
2. **庶人、平民** → “commoners, or ordinary people”; the pair seems to broaden the scope beyond elites.  
3. **其毋** → “they should not”; taken as a modal prohibition or exhortation.  
4. **獨** → “only / solely”; the passage rejects reliance on one source alone.  
5. **祈** → “pray” or “seek”; translated first as “pray,” then as “seek” where the object is inward rather than divine.  
6. **保家** → “keep their households safe”; literally “protect/preserve the family/household.”  
7. **沒身** → “through life”; uncertain nuance, likely “until the end of one’s life” rather than literal “bury the body.”  
8. **鬼與天** → “spirits and Heaven”; **鬼** may mean ghosts/spirits, while **天** is rendered as “Heaven.”  
9. **諸[心]與身** → “in their own [minds/hearts] and bodies”; **[心]** is bracketed in the source, so the translation preserves its uncertainty.","Let rulers, dukes, marquises, kings, commoners, and ordinary people not pray merely to ghosts and Heaven for the preservation of their households to the end of their lives. Let them also seek it from their [mind/heart] and body."
10,xin-shi-wei-zhong-10,517,parallage_08_controlled_english,Controlled English,false,gpt-5.5,54,39,0.30408788,0.61467860,0.59861129,0.53763441,0.58064516,0.26966292,0.56319290,0.40740741,"Rulers, dukes, marquises, kings, commoners, and ordinary people should not pray only to ghosts and Heaven for the preservation of the household and for life until death.

Rulers, dukes, marquises, kings, commoners, and ordinary people should also seek the preservation of the household and life until death from the [heart/mind] and the body.","Let rulers, dukes, marquises, kings, commoners, and ordinary people not pray merely to ghosts and Heaven for the preservation of their households to the end of their lives. Let them also seek it from their [mind/heart] and body."
10,xin-shi-wei-zhong-10,519,parallage_09_analyst_brief,Analyst Brief,false,gpt-5.5,184,39,0.06357824,0.37080493,0.45804094,0.23008850,0.28699552,0.07305936,0.26615970,0.13043478,"- **Main claim / translation:** “Rulers, dukes, marquises, kings, commoners, and ordinary people should not only pray to ghosts/spirits and Heaven to protect their households and preserve them to life’s end; they should also seek/pray for this in the [heart-mind] and the body.”

- **Agency:** The named social groups are the ones who pray or seek protection. “Ghosts/spirits and Heaven” are addressed as external powers, while the “[heart-mind] and body” are also made into loci or means of seeking security.

- **Causal relation:** The passage suggests that safeguarding one’s household and life is not to depend solely on supernatural appeal; it also involves something internal or embodied.

- **Uncertainty:** 「其」 is read here as exhortative, “should/let them.” 「沒身」 may mean “to the end of one’s life” rather than “death” itself. 「諸[心]與身」 is uncertain: 「諸」 may compress “之於,” “it in/with regard to,” and 「[心]」 appears to be a supplied or uncertain character.

- **Interpretive risk:** It would be risky to read this as denying ghosts or Heaven; the text more clearly says “not only” pray to them, adding the heart-mind and body as further sites of concern or efficacy.","Let rulers, dukes, marquises, kings, commoners, and ordinary people not pray merely to ghosts and Heaven for the preservation of their households to the end of their lives. Let them also seek it from their [mind/heart] and body."
10,xin-shi-wei-zhong-10,521,parallage_10_plain_language,Plain Language,false,gpt-5.5,38,39,0.29243827,0.50764282,0.54165328,0.54545455,0.59740260,0.13698630,0.47777778,0.38461538,"Lords, dukes, marquises, kings, commoners, and ordinary people should not only pray to ghosts (spirits) and Heaven (the divine order) to protect their families until death. They should also seek this in the [heart/mind] and the body.","Let rulers, dukes, marquises, kings, commoners, and ordinary people not pray merely to ghosts and Heaven for the preservation of their households to the end of their lives. Let them also seek it from their [mind/heart] and body."
10,xin-shi-wei-zhong-10,523,parallage_11_learners_translation,Learner's Translation,false,gpt-5.5,324,39,0.04202956,0.28190290,0.41618375,0.18032787,0.19834711,0.10027855,0.19320215,0.09876543,"## Close translation

“Rulers, dukes, marquises, kings, commoners, and ordinary people: they should not merely pray to ghosts and Heaven for the preservation of their households and for safety to the end of life; they should also seek/pray for these things in their [hearts] and bodies.”

*Alternative nuance:* “祈諸[心]與身” may mean “pray for it through/in the [heart] and the body,” i.e. not only appeal outwardly to spirits and Heaven, but also turn inward to one’s own mind/heart and bodily conduct.

## Grammar notes

1. **君、公、侯、王、庶人、平民** is a list of social ranks or categories, ranging from high-status figures to ordinary people.

2. **其** before **毋** functions as a modal or exhortative marker: “let them…,” “they should…,” or “one should….”

3. **毋** is a negative imperative/prohibitive: “do not,” “must not,” “should not.”

4. **獨** means “alone, only, merely.” Thus **毋獨** = “do not only / should not merely.”

5. **祈** means “pray,” “petition,” or more broadly “seek/desire.” The object is somewhat compressed.

6. **保家** literally means “protect/preserve the household/family.”

7. **沒身** literally “to the sinking/ending of the body”; idiomatically it can mean “to the end of one’s life” or “until death.” Here it likely refers to bodily/life security lasting through one’s lifetime.

8. **於鬼與天** marks the beings or powers to whom prayer is directed: “to ghosts/spirits and Heaven.”

9. The second **其** in **其亦祈…** parallels the first and continues the exhortative sense: “they should also….”

10. **諸** is likely the contraction **之於**, “it/them in/to/at.” Thus **祈諸[心]與身** ≈ “pray/seek it in/with the [heart] and body.”

11. **[心]** is bracketed in the source, so the reading is visibly uncertain or supplied; the translation keeps it as “[heart].”

12. **與** links paired terms: **鬼與天** = “ghosts/spirits and Heaven”; **[心]與身** = “[heart] and body.”

## Mini vocabulary

- **君** — ruler; lord  
- **公** — duke; high noble  
- **侯** — marquis; noble rank  
- **王** — king  
- **庶人** — commoner  
- **平民** — ordinary people; common folk  
- **毋** — do not; should not  
- **獨** — only; merely; alone  
- **祈** — pray; petition; seek  
- **保家** — preserve/protect the household  
- **沒身** — to the end of life; until death  
- **鬼** — ghosts; spirits  
- **天** — Heaven  
- **心** — heart; mind  
- **身** — body; person; self","Let rulers, dukes, marquises, kings, commoners, and ordinary people not pray merely to ghosts and Heaven for the preservation of their households to the end of their lives. Let them also seek it from their [mind/heart] and body."
10,xin-shi-wei-zhong-10,525,parallage_12_named_entity_explicit,Named Entity Explicit,false,gpt-5.5,241,39,0.04972762,0.31519955,0.44120659,0.21276596,0.26428571,0.10144928,0.20752089,0.10373444,"### Translation

“Rulers, dukes, marquises, kings, the common people, and ordinary folk: let them not only pray to ghosts/spirits and to Heaven for the preservation of their households throughout their lives; let them also seek/pray for it in the [heart-mind] and in the body.”

*Note:* The bracketed **[心]** is treated as uncertain or supplied in the source.

---

### Named entities and abstract concepts

| Term | Translation | Role in passage | Confidence |
|---|---|---:|---:|
| 君 | ruler / lord | Social-political rank included among those addressed | High |
| 公 | duke / lord | Noble rank included among those addressed | High |
| 侯 | marquis | Noble rank included among those addressed | High |
| 王 | king | Royal rank included among those addressed | High |
| 庶人 | common people | Non-elite social group included among those addressed | High |
| 平民 | ordinary folk / commoners | Non-elite social group included among those addressed | High |
| 鬼 | ghosts / spirits | Supernatural beings to whom people pray | High |
| 天 | Heaven | Cosmic/divine power to whom people pray | High |
| 家 | household / family | Object to be preserved or protected | High |
| 身 | body / self / life | Human locus in which one should also seek/pray; also possibly involved in “throughout one’s life” | Medium |
| [心] | heart-mind / mind | Inner locus in which one should also seek/pray; bracketed and uncertain in the source | Medium |
| 祈 | praying / seeking | Main action: petitioning or seeking protection | High |
| 保 | preservation / protection | Desired outcome of prayer | High |
| 沒身 | to the end of one’s life / lifelong | Duration or extent of preservation; literally “until the body is gone” | Medium |
| 毋獨 | not only / do not merely | Restricts reliance on ghosts and Heaven alone | High |","Let rulers, dukes, marquises, kings, commoners, and ordinary people not pray merely to ghosts and Heaven for the preservation of their households to the end of their lives. Let them also seek it from their [mind/heart] and body."
10,xin-shi-wei-zhong-10,527,parallage_13_forked_lattice,Forked Lattice,false,gpt-5.5,249,39,0.06610153,0.37019750,0.44422899,0.20761246,0.25694444,0.09859155,0.24446142,0.11244980,"### Ambiguous spans

1. **君、公、侯、王、庶人、平民**
   - “lords, dukes, marquises, kings, commoners, and ordinary people”
   - “rulers, nobles, kings, and the common populace”
   - “prince, duke, marquis, king, the many people, and the plain folk”

2. **其毋獨祈…其亦祈…**
   - “they should not merely pray…, but should also pray…”
   - “let them not only seek…, let them also seek…”
   - “surely they must not pray only…, but also…”

3. **保家沒身**
   - “to preserve their households throughout their lives”
   - “to protect their families until death”
   - “to keep their houses secure and bring their own bodies to life’s end”

4. **於鬼與天**
   - “to ghosts/spirits and Heaven”
   - “from spirits and Heaven”
   - “through ghosts/spirits and Heaven”

5. **祈諸[心]與身**
   - “seek it in the heart and the body”
   - “pray for it from their own mind/heart and person”
   - “turn also to [the heart] and the body for it”  
   *Note: [心] appears supplied or uncertain in the source.*

---

### Translation A

Lords, dukes, marquises, kings, commoners, and ordinary people should not merely pray to ghosts and Heaven to preserve their households throughout their lives; they should also seek this in their own [hearts] and bodies.

### Translation B

Whether ruler, duke, marquis, king, commoner, or plain person, let none pray only to spirits and Heaven for the protection of family and for life to its end; let them also pray to—or seek from—their [heart] and body.

### Translation C

Princes, nobles, kings, and the common folk must not simply appeal to ghosts and Heaven to keep their houses secure until death; they must also turn for this to the [heart] and the body.","Let rulers, dukes, marquises, kings, commoners, and ordinary people not pray merely to ghosts and Heaven for the preservation of their households to the end of their lives. Let them also seek it from their [mind/heart] and body."
10,xin-shi-wei-zhong-10,529,parallage_14_uncertainty_annotated,Uncertainty Annotated,false,gpt-5.5,325,39,0.04100455,0.27768310,0.37805385,0.16986301,0.19230769,0.05555556,0.18489290,0.09230769,"### Translation

“Lords, dukes, marquises, kings, common people, and ordinary folk should not pray only to ghosts/spirits and Heaven for the protection of their households and for safety to the end of life; they should also seek/pray for it in their [mind/heart] and body.”

### Sentence confidence: 78/100

**Reasons:**  
- The overall structure is fairly clear: a list of social ranks/groups followed by a negative “not only…” clause and a balancing “also…” clause.  
- **祈 … 於鬼與天** is reasonably read as “pray to ghosts/spirits and Heaven for…”.  
- **其毋獨 … 其亦 …** is likely exhortative: “they should not only…; they should also…”.  
- Main uncertainty lies in **保家沒身**, which could mean “protect the household and oneself,” “preserve the household to the end of life,” or “secure the family and life.”  
- The bracketed **[心]** suggests textual uncertainty or supplementation, so “mind/heart” should remain visibly tentative.

### Top 5 risk phrases and alternatives

1. **君、公、侯、王**  
   - Chosen: “lords, dukes, marquises, kings”  
   - Alternatives: “ruler, duke, marquis, king”; “lords, high nobles, marquises, kings”  
   - Risk: The titles may not map neatly onto English ranks, and the order is unusual.

2. **庶人、平民**  
   - Chosen: “common people, and ordinary folk”  
   - Alternatives: “commoners and common people”; “the masses and ordinary people”  
   - Risk: The two terms overlap; the distinction may be rhetorical rather than technical.

3. **其毋獨**  
   - Chosen: “should not … only”  
   - Alternatives: “let them not merely”; “one must not solely”  
   - Risk: **其** may be exhortative, predictive, or resumptive depending on context.

4. **保家沒身**  
   - Chosen: “protection of their households and safety to the end of life”  
   - Alternatives: “preserving the family until death”; “protecting family and body/person”; “keeping the household secure throughout life”  
   - Risk: **沒身** literally “until the body is gone / to death,” but its relation to **保家** is ambiguous.

5. **祈諸[心]與身**  
   - Chosen: “seek/pray for it in their [mind/heart] and body”  
   - Alternatives: “pray for these things from the [heart/mind] and body”; “look for it in one’s [heart/mind] and body”; “appeal also to [mind/heart] and body”  
   - Risk: **諸** may compress **之於** (“it in/to/from”), and bracketed **[心]** indicates uncertainty in the text.","Let rulers, dukes, marquises, kings, commoners, and ordinary people not pray merely to ghosts and Heaven for the preservation of their households to the end of their lives. Let them also seek it from their [mind/heart] and body."
10,xin-shi-wei-zhong-10,531,parallage_15_decision_log,Decision Log,false,gpt-5.5,279,39,0.04505917,0.31408546,0.47816286,0.20496894,0.23899371,0.09554140,0.21214058,0.11827957,"## Decision points and alternatives

1. **君、公、侯、王**
   - **Options:** “lords, dukes, marquises, kings” / “rulers, dukes, marquises, kings.”
   - **Decision:** Use “lords, dukes, marquises, kings.”
   - **Justification:** The passage lists social ranks or statuses broadly; “君” is left as “lord” rather than generalized to “ruler.”

2. **庶人、平民**
   - **Options:** “commoners, ordinary people” / “the multitude and the common people.”
   - **Decision:** Use “commoners and ordinary people.”
   - **Justification:** The two terms overlap; the translation preserves the duplication rather than collapsing them.

3. **其毋獨**
   - **Options:** “they must not only” / “let them not merely” / “they should not merely.”
   - **Decision:** Use “let them not merely.”
   - **Justification:** 其 can mark a hortatory or admonitory tone; 毋 is prohibitive.

4. **祈保家沒身於鬼與天**
   - **Options:**  
     - “pray to ghosts/spirits and Heaven to protect their households and preserve them to life’s end”  
     - “pray to ghosts/spirits and Heaven for the protection of their households and the completion of their lives”
   - **Decision:** Use “pray to ghosts/spirits and Heaven to protect their households and preserve them to life’s end.”
   - **Justification:** 沒身 can mean “to the end of one’s life”; 保家 is “protect/preserve the household.” 鬼 is rendered as “ghosts/spirits” to preserve ambiguity.

5. **其亦祈諸[心]與身**
   - **Options:** “let them also seek it in the [heart/mind] and the body” / “let them also pray for it from the [heart/mind] and body.”
   - **Decision:** Use “let them also seek it in the [heart/mind] and in the body.”
   - **Justification:** 諸 may be read as 之於, “it in/at/from.” The bracketed **[心]** is preserved as supplied, indicating textual uncertainty or supplementation.

## Final translation

Lords, dukes, marquises, kings, commoners, and ordinary people: let them not merely pray to ghosts/spirits and Heaven to protect their households and preserve them to life’s end; let them also seek it in the [heart/mind] and in the body.","Let rulers, dukes, marquises, kings, commoners, and ordinary people not pray merely to ghosts and Heaven for the preservation of their households to the end of their lives. Let them also seek it from their [mind/heart] and body."
10,xin-shi-wei-zhong-10,533,parallage_16_adversarial_red_team,Adversarial Red Team,false,gpt-5.5,213,39,0.07583220,0.39996134,0.56585332,0.23809524,0.29365079,0.13709677,0.26302730,0.13615023,"### Translation

Rulers, dukes, marquises, kings, the many people and the common folk should not only pray to ghosts and Heaven for the preservation of their households and for safety to the end of life; they should also seek this in their own [minds/hearts] and bodies.

### Sceptical alternative translation

Rulers, nobles, marquises, kings, commoners, and ordinary people: let them not pray only to spirits and Heaven to protect their families and carry them through life; let them also pray for these things through the [heart-mind] and the body.

### Points of divergence and uncertainty

- **君、公、侯、王**: I render these as ranks or types of rulers, but the ordering is unusual. “Rulers, dukes, marquises, kings” is literal rather than historically systematised.
- **庶人、平民**: These overlap; “commoners” and “ordinary people” preserves the duplication.
- **祈**: Could mean strictly “pray,” especially with **鬼與天** (“ghosts/spirits and Heaven”), but in the second clause it may broaden to “seek” or “look for.”
- **保家沒身**: Literally something like “preserve the household, to the end of the body/life.” I take **沒身** as “to the end of life,” but it could be read more awkwardly as “protect the family and the body unto death.”
- **諸[心]與身**: **諸** likely compresses **之於**, “it in/from/with.” The bracketed **[心]** is visibly uncertain or supplied in the text; therefore “mind/heart” should not be treated as fully secure.","Let rulers, dukes, marquises, kings, commoners, and ordinary people not pray merely to ghosts and Heaven for the preservation of their households to the end of their lives. Let them also seek it from their [mind/heart] and body."
10,xin-shi-wei-zhong-10,535,parallage_17_back_translation_audit,Back Translation Audit,false,gpt-5.5,226,39,0.07692491,0.36322695,0.44759077,0.23220974,0.24150943,0.13026820,0.23845508,0.13274336,"## English translation

“Rulers, dukes, marquises, kings, commoners, and ordinary people should not pray only to ghosts and Heaven for the preservation of their households and for protection to the end of life; they should also pray/seek for these in the [heart/mind] and the body.”

## Back-translation into a Classical-Chinese-like literal gloss

君、公、侯、王、庶人、平民，其毋但禱於鬼與天，以保其家、終其身；亦當祈求之於[心]與身。

## Mismatches / possible drift

1. **沒身**  
   - Translated as “to the end of life” / “protection to the end of life.”  
   - The phrase can more literally mean “until the body is gone,” “all one’s life,” or “to die.” The English smooths this into an idiom.

2. **祈保家沒身**  
   - I read this as “pray for preserving the household and lasting safely through life.”  
   - It could also be read more compressedly as “pray to preserve the household and the body/life,” depending on how 沒身 is taken.

3. **諸[心]與身**  
   - 諸 is treated as “之於,” i.e. “for it/in them, in the [heart/mind] and body.”  
   - The exact force is uncertain; “pray to the [heart/mind] and body” is more literal but awkward in English.

4. **[心]**  
   - The brackets are preserved as uncertainty in the source. I rendered it as “[heart/mind]” to keep both the literal and conceptual possibilities visible.

5. **祈**  
   - Rendered as “pray/seek” in the second clause because praying “to” one’s heart and body may imply inward seeking rather than ritual prayer. The original word remains the same in both clauses.","Let rulers, dukes, marquises, kings, commoners, and ordinary people not pray merely to ghosts and Heaven for the preservation of their households to the end of their lives. Let them also seek it from their [mind/heart] and body."
10,xin-shi-wei-zhong-10,537,parallage_audit_pack,Audit Pack,false,gpt-5.5,271,39,0.05757694,0.33502341,0.48431287,0.20447284,0.24516129,0.11111111,0.21499668,0.11439114,"## Translation

Rulers, dukes, marquises, kings, commoners, and ordinary people should not only pray to ghosts and Heaven to preserve their households and keep themselves safe until life’s end; they should also seek this in the **[mind/heart]** and in the body.

## Uncertainty notes

- **其毋獨**: rendered as “should not only.” The particle **其** may be exhortative: “let them / they should.”
- **祈保家沒身於鬼與天**: literally something like “pray for preserving the household and ending/completing the body/life to ghosts and Heaven.”  
  - **沒身** usually suggests “to the end of one’s life” or “until death,” but its exact force here is not fully certain.
  - **於鬼與天** is taken as the recipients of prayer: “to ghosts and Heaven.”
- **諸[心]與身**: **諸** likely means “之於,” “for it in / from.” The bracketed **[心]** indicates textual uncertainty or editorial supplementation; I have translated it visibly as **[mind/heart]**.
- **君、公、侯、王**: translated as ranks/titles: “rulers, dukes, marquises, kings.” The order is unusual if treated as a strict hierarchy.

## Red-team alternative

Rulers, dukes, marquises, kings, the many people, and the common folk: let them not merely pray to ghosts and Heaven for the preservation of their families and for safety through the whole span of life; let them also pray for it from the **[heart/mind]** and the body.

## Back-translation audit

- “Rulers, dukes, marquises, kings, commoners, and ordinary people” ⇢ **君、公、侯、王、庶人、平民**
- “should not only” ⇢ **其毋獨**
- “pray to ghosts and Heaven” ⇢ **祈……於鬼與天**
- “to preserve their households” ⇢ **保家**
- “keep themselves safe until life’s end” ⇢ interpretive rendering of **沒身**
- “also seek this in the [mind/heart] and in the body” ⇢ **其亦祈諸[心]與身**

Potential drift: the English “keep themselves safe” makes explicit a protective sense inferred from **保** and the context; **沒身** itself more literally means “to the end of the body/life” or “until death.”","Let rulers, dukes, marquises, kings, commoners, and ordinary people not pray merely to ghosts and Heaven for the preservation of their households to the end of their lives. Let them also seek it from their [mind/heart] and body."
